분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,4,중-상,순서배열,다음 문장은 DNA의 정보가 단백질로 이어지는 과정을 나타냅니다. 세포 안에서 일어나는 순서대로 문장을 배열하세요.,다-가-라-나,,단백질 정보를 옮겨 적은 mRNA가 세포질로 나와 라이보솜으로 향한다,차례로 연결된 아미노산 사슬이 접히면서 기능을 가진 단백질이 된다,핵 안에서 DNA 두 가닥 중 한쪽이 풀리고 그 서열을 바탕으로 RNA가 생성된다,코돈에 맞는 아미노산을 실은 tRNA가 들어와 아미노산이 차례로 연결된다,,,-,핵 안에서 DNA의 한 가닥이 풀리며 RNA가 생성되는 단계가 전사예요. 세포질로 나온 mRNA를 라이보솜이 코돈 단위로 읽으면 tRNA가 아미노산을 하나씩 가져와 사슬이 이어져요. 그 사슬이 접혀야 비로소 기능을 가진 단백질이 된답니다.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,트랜스포존,,,,,,,,유전체 안에는 위치를 옮기거나 복제되어 다른 자리에 들어갈 수 있는 DNA 조각이 있다. 유전자 근처에 끼어들어 그 유전자가 읽히는 정도를 바꾸기도 하는 이 조각을 _____(이)라고 한다.,"트랜스포존은 유전체 안에서 위치를 옮기거나 복제되어 다른 자리에 들어갈 수 있는 DNA 조각이에요. 유전자 근처에 끼어들면 그 유전자가 읽히는 정도가 달라지거나 돌연변이가 생길 수 있어요. 그래서 세포는 DNA 메틸화나 히스톤 변형, 작은 RNA 같은 장치로 그 활동을 억제해요."
,,,6,중,사지선다 (복수),후성유전적 표지에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,표지에 담긴 정보가 코돈으로 읽혀 아미노산 서열에 그대로 반영된다,DNA 염기서열을 바꾸지 않으면서 유전자가 읽히는 정도를 바꾼다,표지가 붙은 유전자는 유전체에서 잘려 나가 완전히 사라진다,영양 상태나 세포가 받는 신호 같은 환경요인의 영향을 받을 수 있다,,,-,"후성유전적 표지는 염기서열을 그대로 둔 채 유전자가 읽히는 정도만 바꾸는 화학적 표시예요. 영양 상태나 독성 물질, 세포가 받는 신호 같은 환경요인이 이 표지에 영향을 줄 수 있어요. 유전자를 잘라 내거나 아미노산 서열을 바꾸는 일과는 다르다는 점을 기억해 주세요."
,,,7,중-상,순서배열,다음 문장은 진핵세포의 유전자가 더 쉽게 읽히게 되는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,화학적 표시가 붙은 구간에서 DNA의 감김이 느슨하게 풀린다,진핵세포의 DNA가 히스톤이라는 단백질에 감겨 정리된다,느슨하게 풀린 구간의 유전자는 비교적 쉽게 읽힌다,세포가 히스톤에 작은 화학적 표시를 붙인다,,,-,"진핵세포의 DNA는 히스톤이라는 단백질에 감겨 정리되어 있어요. 세포가 히스톤이나 DNA에 작은 화학적 표시를 붙이면 이 감김 상태가 달라져요. 느슨하게 풀린 구간은 비교적 쉽게 읽히고, 단단히 감긴 구간은 읽히기 어렵답니다."
생명,7-5) 유전정보,C. DNA 기술,1,하,인라인,사람이 DNA를 직접 옮기기 시작하면서 의약품을 만드는 방식도 달라졌습니다. 빈칸에 들어갈 말로 알맞은 것을 고르세요.,2,1,중합효소연쇄반응/유전자재조합기술/염기서열 분석 기술,돼지와 소의 이자/사람의 이자/대장균의 세포막,,,,,"서로 다른 기원의 DNA를 잘라 이어 붙인 분자를 세균의 플라스미드에 넣으면, 그 DNA가 세균 안에서 함께 복제된다. 이런 방식으로 DNA를 옮기는 기술을 [1](이)라고 한다. 이 기술로 생산한 인간 인슐린이 의약품으로 승인되기 전에는 주로 [2]에서 얻은 인슐린을 사용했다.","서로 다른 DNA를 이어 붙여 세균에 넣고 복제시키는 기술이 유전자재조합기술이에요. 1972년 폴 버그가 재조합 DNA 분자를 만들었고, 이듬해 스탠리 코헨과 허버트 보이어가 그 DNA를 플라스미드에 실어 대장균으로 옮겼죠. 이 기술로 만든 인간 인슐린이 1982년 의약품으로 승인되기 전에는 돼지와 소의 이자에서 얻은 인슐린을 썼어요."
,,,2,하,OX,체세포를 편집해 생긴 유전정보의 변화는 그 사람의 자손에게 그대로 전달된다.,X,,O,X,,,,,-,체세포를 편집한 변화는 그 사람의 몸에만 남고 자손에게 그대로 전달되지 않아요. 반면 생식세포나 배아를 편집하면 그 변화가 다음 세대로 이어질 수 있죠. 그래서 사람의 유전 가능한 유전자 편집은 여러 나라에서 금지되거나 엄격히 제한되어 있어요.
,,,3,중,사지선다 (단수),CRISPR-Cas9으로 지금까지와 다른 DNA 서열을 찾아 자르려고 합니다. 이때 바꾸어야 하는 것은 무엇인가요?,4,,Cas9 단백질을 다른 단백질로 바꾼다,표적 DNA를 열로 가열해 두 가닥으로 나눈다,세포에 넣는 플라스미드의 수를 늘린다,표적을 찾는 데 쓰이는 RNA의 서열을 바꾼다,,,-,"Cas9은 DNA를 자르는 역할을 맡고, 어디를 자를지는 함께 작동하는 RNA의 서열이 정해요. 그래서 RNA 서열만 바꾸면 같은 도구로 다른 표적을 찾아갈 수 있죠. 제니퍼 다우드나와 에마뉘엘 샤르팡티에 연구진이 이 원리를 보여 주었고, 두 사람은 2020년 노벨 화학상을 받았어요."
,,,4,중-상,순서배열,다음 문장은 PCR로 원하는 DNA 구간을 증폭하는 과정을 나타냅니다. 실험이 진행되는 순서대로 배열하세요.,나-라-가-다,,DNA 중합효소가 프라이머 사이의 구간을 복제한다.,두 가닥으로 이루어진 DNA를 가열해 단일 가닥으로 나눈다.,가열과 복제를 반복할 때마다 표적 DNA의 양이 늘어난다.,증폭하려는 구간의 양 끝에 프라이머가 결합한다.,,,-,"PCR은 가닥을 나누고, 프라이머를 붙이고, 중합효소가 그 사이를 복제하는 과정을 되풀이해요. 프라이머가 붙을 자리는 두 가닥이 나뉘어야 생기고, 중합효소는 프라이머가 붙은 지점부터 복제를 시작하죠. 이론적으로 매 주기 두 배씩 늘어난다면 30번 뒤에는 약 10억 배가 돼요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,차세대 염기서열 분석,,,,,,,,새로운 분석 기술이 등장하면서 한 사람의 유전체를 읽는 데 드는 시간과 비용이 크게 줄었다. 국제 연구진이 10년 넘게 매달려야 했던 규모의 유전정보를 이제 며칠 안에 얻게 한 이 기술을 ___ ____ __ 기술이라고 한다.,"1990년에 시작된 인간 유전체 프로젝트는 국제 연구진이 10년 넘게 매달린 작업이었고, 미국 정부가 투입한 비용만 약 27억 달러였어요. 차세대 염기서열 분석 기술이 등장하면서 같은 규모의 정보를 며칠 안에 얻을 수 있게 되었죠. 읽는 속도가 달라지자 생명을 바라보는 해상도도 함께 달라졌어요."
,,,6,중,사지선다 (복수),PCR은 아주 적은 양의 DNA도 증폭할 수 있게 해 주었습니다. PCR 덕분에 가능해진 일을 모두 고르세요.,2,3,사람의 유전체 전체를 처음부터 끝까지 읽어 기준서열을 만드는 일,모근이 붙은 머리카락처럼 적은 시료로 친자 관계를 확인하는 일,바이러스의 RNA를 DNA로 바꾼 뒤 증폭해 감염 여부를 검사하는 일,세포 안의 특정 유전자를 찾아 잘라 내고 서열을 고쳐 쓰는 일,,,-,PCR은 아주 적은 양의 DNA도 분석할 수 있을 만큼 늘려 줘요. 그래서 모근이 붙은 머리카락이나 침 같은 적은 시료로도 친자 확인과 법의학 분석이 가능하죠. 코로나19 유행 때 쓰인 검사도 바이러스의 RNA를 DNA로 바꾼 뒤 증폭해 검출하는 방식이었어요. 유전체를 통째로 읽거나 유전자를 고쳐 쓰는 일은 다른 기술이 맡아요.
,,,7,중-상,순서배열,다음 문장은 일부 세균과 고균이 바이러스의 침입을 막아 내는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,침입한 바이러스 DNA의 일부가 세균의 CRISPR 배열에 저장된다.,정보가 일치하는 침입자의 유전물질을 세균이 공격한다.,바이러스가 세균 안으로 들어와 자신의 유전물질을 집어넣는다.,다시 들어온 바이러스의 유전물질이 CRISPR 배열의 정보와 대조된다.,,,-,"일부 세균과 고균은 침입한 바이러스 DNA의 일부를 CRISPR 배열에 기록해 둬요. 같은 바이러스가 다시 들어오면 그 기록과 대조해 침입자의 유전물질을 공격하죠. 이런 기능이 실제 바이러스 저항성에 관여한다는 사실은 2007년에 확인되었고, 이후 이 방어 체계는 원하는 DNA 서열을 찾아 자르는 도구로 바뀌었어요."
생명,7-6) 세포분열과 유전,A. 체세포분열,1,하,인라인,다음은 체세포가 분열을 준비하는 과정을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,1,분해/복제/변형,염색분체/염색질/세포판,,,,,"세포는 DNA를 그대로 반으로 자르지 않고, 분열 전에 자신의 DNA를 한 벌 더 [1]한다. 그래서 각 염색체는 서로 같은 두 개의 [2](으)로 이루어진다.","세포는 DNA를 반으로 자르는 대신 한 벌 더 복제해요. 복제가 끝나면 염색체 하나가 서로 같은 두 염색분체로 이루어져요. 사람의 체세포에서 염색체 수는 46개 그대로지만 염색분체는 92개가 되고, 이 복제본이 정확히 나뉘어야 두 딸세포가 각각 46개의 염색체를 받을 수 있어요."
,,,2,하,OX,체세포분열은 한 개체 안에서 새로운 유전정보의 조합을 만들어 내는 과정이다.,X,,O,X,,,,,-,"체세포분열은 새로운 조합을 만드는 과정이 아니에요. 이미 가진 정보를 가능한 한 충실하게 다음 세포로 이어 주는 과정이라서, 분열을 마친 두 딸세포는 대체로 모세포와 같은 유전정보를 물려받아요. 우리가 성장하고 상처를 회복할 수 있는 것도 같은 정보가 새 세포로 이어지기 때문이에요."
,,,3,중,사지선다 (단수),식물세포는 분열의 마지막 단계에서 어떤 방식으로 둘로 나뉘나요?,3,,세포막이 가운데로 오므라들며 하나의 세포가 둘로 갈라진다,세포벽이 녹아 사라진 자리에서 두 딸세포가 떨어져 나온다,가운데에 생긴 세포판이 바깥쪽으로 자라 세포막과 이어진다,염색체가 응축되지 않은 상태로 세포질만 둘로 나뉜다,,,-,"동물세포는 세포막이 가운데로 오므라들며 둘로 갈라져요. 하지만 단단한 세포벽이 있는 식물세포에서는 가운데에 세포판이 생기고, 이 세포판이 바깥쪽으로 자라 세포막과 이어지면서 두 딸세포 사이의 새로운 경계를 만들어요. 나누는 방식은 달라도 복제된 염색체를 두 딸세포에 나누어 주는 원리는 같답니다."
,,,4,중-상,순서배열,다음 문장은 체세포분열이 진행되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,세포 양쪽에서 뻗은 미세소관이 세포 중앙에 늘어선 염색체에 연결된다,세포질이 나뉘면서 하나의 세포가 두 개의 딸세포가 된다,느슨한 염색질 상태의 DNA가 굵고 짧은 염색체로 응축된다,복제된 두 염색분체가 서로 반대쪽으로 갈라진다,,,-,느슨하게 풀려 있던 염색질이 굵고 짧은 염색체로 응축되어야 미세소관이 붙잡을 개별 염색체가 생겨요. 미세소관이 제대로 연결되어야 복제된 두 염색분체를 서로 반대쪽으로 갈라놓을 수 있고요. 염색체가 양쪽으로 나뉜 뒤에 세포질이 나뉘어야 두 딸세포가 각각 온전한 유전정보를 갖게 돼요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,텔로미어,,,,,,,,"염색체 끝에는 같은 서열이 여러 번 되풀이되는 구간이 있다. 이 구간은 염색체 끝이 손상되거나 서로 붙는 것을 막는데, 이를 ____(이)라고 한다.","텔로미어는 염색체 끝을 보호하는 반복 서열이에요. 많은 체세포에서는 분열이 반복될수록 텔로미어가 짧아지고, 지나치게 짧아지면 세포는 더 이상 분열하지 않거나 기능이 달라질 수 있어요. 다만 텔로미어 단축이 개체의 노화 전체를 혼자 결정하는 시계는 아니에요."
,,,6,중,사지선다 (복수),몸속 세포의 분열과 교체에 대한 설명으로 옳은 것을 모두 고르세요.,1,4,장의 안쪽을 덮는 세포처럼 자주 손상되는 세포는 빠르게 교체된다,몸의 모든 세포가 똑같은 속도로 분열해야 몸의 형태가 유지된다,피부와 혈액은 줄기세포 없이 성숙한 세포끼리 나뉘어 보충된다,성숙한 신경세포나 심장근육세포는 분열 능력이 매우 제한적이다,,,-,"같은 몸 안에서도 조직마다 교체 속도가 달라요. 자주 손상되는 장의 안쪽 세포는 빠르게 교체되고, 피부와 혈액은 줄기세포에서 생성된 새로운 세포로 보충돼요. 반면 성숙한 신경세포나 심장근육세포는 분열 능력이 매우 제한적이에요. 몸의 형태가 유지되는 것은 모든 세포가 똑같이 분열해서가 아니라, 조직마다 필요한 속도로 분열과 교체가 조절되기 때문이에요."
,,,7,중-상,순서배열,다음 문장은 세포가 손상을 확인하고 대응하는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-다-가,,손상을 고치기 어려우면 세포자살이 일어나 문제가 있는 세포의 증식이 차단된다,세포는 세포주기의 주요 지점에서 DNA 복제가 제대로 끝났는지 확인한다,세포주기가 멈춘 동안 세포는 손상된 부분을 수리하려고 시도한다,복제나 염색체 연결에서 문제가 발견되면 세포주기의 진행이 늦춰지거나 멈춘다,,,-,"세포주기의 주요 지점에서 확인이 이루어져야 문제를 발견할 수 있어요. 문제가 발견되어야 진행을 늦추거나 멈출 이유가 생기고, 진행이 멈춰야 손상을 수리할 시간이 확보돼요. 수리를 시도해 봐야 고치기 어려운 손상인지 판정되고, 그때 세포자살로 문제가 있는 세포의 증식을 막아요."
